FOLIO,UNIDAD,TRIM,REG_MUE,SEXO,EDAD,LOCALI,MUN_NAC,PAI_NAC,VIE_UD,VIVE,RAZON,TRABAJA,NUM_PER,P1,P1_1,P1_2,P1_3,P2_GRA,P2_NIV,P3,P4,P4_1,P5,P5_1,P5_1_1,P6_PAI,P6_EST,P6_MUN,P6_LOC,P7C,P7T,P8,P8_1,P8_2,P8_3,P8_4C,P8_4D,P8_4U,P8_4T,P8_5,P8_6,P8_7,P8_8,P8_8_1,P8_9,P8_9_1,P8_10,P8_11,P8_11_1C,P8_11_1T,P8_12M,P8_12A,P8_13C,P8_13D,P8_13U,P8_13T,P8_14,P8_15,P8_16,P8_17,P9,P9_1,P9_1_1C,P9_1_1T,P9_1_2E,P9_1_2M,P9_1_2L,P10,P10_1,P10_2C,P10_2T,P10_2_1,P10_211C,P10_211U,P10_211T,P10_212,P10_213,P10_214,P10_215,P10_216C,P10_216U,P102161C,P102161U,P1021611,P10_217,P10_218,P11C,P11T,P11_1,P11_2,P11_2_1,P12C,P12U,P12_1,P13,P13_1,P13_2,P13_2_1,P13_3,P13_3_1C,P13_3_1E,P13_4C,P13_4T,P13_5,P13_6,P14,P14_1,P14_2,P15,P16,P16_1C,P16_1T,P17,P17_1C,P17_1U,P18,P19,P20C,P20T,P20_1C,P20_1E,P20_2,P20_2_1,P20_2_2,P20_3,P20_3_1,P20_3_2C,P20_3_2T,P20_3_3C,P20_3_3T,P20_3_4,P20_3_5,P20_3_6C,P20_3_6D,P20_3_6T,P20_3_7,P20_3_8,P20_3_9,P20_3_10,P20_3101,P20_3_11,P20_311A,P20_311B,P20_311C,P20_311D,P20_311E,P20_311F,P20_311G,P20_311H,P20_311I,P20_311J,P20_311K,P20_311L,P20_3_12,P20_3_13,P20_3131,P2031311,P20_3_14,P20_3_15,P20_3_16,P21,N8_5,N8_6,N8_14,N8_15,N10_212,N10_213,N20_3_7,N20_3_8,X8_5,X8_14,X10_212,X20_3_7,PONDERAD
2726,79306,1,5,1,20,2,18,26,26,2,8,2,7,2,3,0,1,2,3,2,1,0,3,1,1,1,26,25,2,18,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,92,300,0,2,3,7,6,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,4,32,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,5,0,0,157.3
2701,99306,1,5,1,17,2,12,25,25,2,8,2,16,1,0,0,0,1,3,3,2,4,7,5,5,1,26,42,2,15,3,1,0,7,4,120,0,2,3,13,5,5,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,6,3,1,140,2,3,11,6,7,1,125,2,300,2,1,2,3,0,6,6,1,5,60,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,11,4,0,0,4,0,6,0,479.38
2702,99306,1,5,1,27,2,15,25,2,2,8,2,15,1,0,0,0,4,2,1,2,2,9,4,4,1,25,15,2,0,4,1,0,8,8,150,0,2,3,11,5,5,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,1,4,150,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,6,0,0,0,449.42
2703,99306,1,5,1,22,2,11,25,26,2,5,0,13,1,0,0,0,3,3,4,2,3,6,2,0,1,25,11,2,22,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,60,0,2,2,7,6,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,1,5,100,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,5,0,0,224.71
2709,99306,1,5,1,19,1,17,25,25,2,8,2,16,1,0,0,0,3,3,1,2,2,8,5,5,1,25,15,1,0,4,1,0,8,6,20,0,2,2,11,6,5,1,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,92,1,4,1,20,2,2,10,6,4,1,50,2,1500,1,1,4,1,8,4,3,1,4,50,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,10,4,0,0,6,0,6,0,479.38
2704,99306,1,5,1,48,1,26,10,25,2,5,0,12,2,2,0,2,6,2,2,1,0,10,1,1,1,25,9,2,35,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,9,6,93,10000,0,1,2,16,6,7,5,1,0,0,0,0,0,0,2,93,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,800,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,3,0,0,359.53
2731,119306,1,5,1,31,2,25,26,26,2,5,0,1,1,0,0,0,3,3,3,1,0,3,1,1,1,26,25,2,0,4,1,0,7,7,200,0,2,3,13,6,8,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,2,20,2,2,1,1,7,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,4,0,0,0,89.88
2732,119306,1,5,1,37,1,6,18,26,2,5,0,1,1,0,0,0,3,3,2,1,0,5,1,1,1,26,18,2,12,3,2,1,8,7,85,0,2,2,13,3,8,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,7,0,0,0,25,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,4,0,0,0,89.88
2744,119306,1,5,1,20,2,6,14,18,2,5,0,15,1,0,0,0,3,3,1,1,0,3,0,1,1,14,6,2,0,4,1,0,6,6,25,0,2,2,7,6,1,3,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,3,1,3,150,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,5,0,0,0,1348.26
2742,119306,1,5,1,31,1,77,14,18,2,2,2,3,2,2,0,0,6,2,2,1,0,3,1,1,1,14,77,1,31,3,1,0,7,5,200,0,2,3,7,6,1,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,250,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,5,0,0,0,205.45
2743,119306,1,5,1,17,2,6,14,18,2,3,2,2,2,2,0,0,3,3,1,2,2,9,1,1,1,14,6,2,4,3,1,0,6,8,70,0,2,2,13,6,9,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,4,200,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,4,0,0,0,179.77
2741,149306,1,5,1,23,1,19,32,25,2,5,0,5,1,0,0,0,4,2,2,1,0,2,1,1,1,25,6,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,5,93,180,0,2,3,7,5,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,7,0,0,0,200,2,2,1,1,2,99,2,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,5,0,0,27.51
2749,149306,1,5,1,17,1,31,11,11,2,5,0,1,2,6,0,0,3,3,1,2,9,6,2,2,1,11,39,1,7,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,9,99,99,9999999,99,9,9,99,9,99,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,5,220,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,9,0,0,0,0,0,99,0,0,43.1
2739,149306,1,5,1,23,2,18,26,26,2,5,0,13,2,1,0,1,1,8,1,2,2,4,2,2,1,26,18,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,4,3,1,3000,2,4,1,1,9,1,3200,2,1200,2,1,6,4,6,4,3,1,5,58,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,37.1
2745,149306,1,5,1,31,7,997,35,26,2,7,2,1,2,1,0,1,6,2,3,1,0,4,1,1,2,1,26,9,12,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,88,0,0,0,0,99,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,99,0,0,4.59
2737,149306,1,5,1,31,2,2,11,25,2,5,0,8,1,0,0,0,6,2,2,1,0,5,1,1,1,11,2,2,0,4,1,0,6,3,17,0,2,2,8,6,1,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,45,1,25,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,7,0,0,0,80,2,1,1,1,2,99,2,0,0,0,5,2,2,1,0,0,82,13,1,4,2,0,0,2,2,3,4,40,17,1,2,1,1,1,3,3,3,3,8,7,4,75,1,7,5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,800,600,3,2,4,3,6,8,4,0,0,0,0,7,4,5,0,0,5,44.71
2736,149306,1,5,1,19,2,33,26,26,2,5,0,7,1,0,0,0,2,7,1,2,2,4,1,1,1,26,33,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,92,2,3,1,200,2,3,12,5,6,1,900,2,0,0,0,0,0,2,4,3,1,99,70,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,6,0,36.68
2750,149306,1,5,1,43,1,39,11,11,2,5,0,20,1,0,0,0,6,2,2,1,0,9,1,1,1,11,39,1,0,4,1,0,8,5,25,0,2,2,18,5,15,5,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,200,2,1,1,1,2,3,1,27,1,0,5,1,1,11,79,2,92,10,3,1,2,0,0,1,1,2,4,27,1,1,1,1,1,1,2,3,2,3,8,7,30,0,2,7,5,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,800,400,2,2,2,3,2,18,4,0,0,0,0,7,4,4,0,0,5,91.71
2738,149306,1,5,1,19,2,1,25,25,2,5,0,10,1,0,0,0,1,4,1,2,2,7,7,3,1,25,1,2,0,4,1,0,8,5,180,0,2,3,10,5,5,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,91,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,1,99,82,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,6,0,0,0,32.1
2747,149306,1,5,1,27,2,2,11,26,2,5,0,16,2,1,0,0,2,6,2,1,0,2,1,1,1,11,19,1,25,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,3,93,10,0,2,2,7,6,1,3,1,0,0,0,0,0,0,2,92,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,300,2,1,1,1,2,3,1,24,1,3,3,1,1,6,86,2,92,8,2,1,2,0,0,2,2,6,4,12,45,1,2,1,1,1,6,3,6,3,8,5,100,50,3,10,5,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,200,100,1,2,2,6,2,0,0,7,4,0,0,10,4,0,5,0,6,43.56
2746,149306,1,5,1,23,1,20,29,9,2,8,2,7,1,0,0,0,3,3,2,1,0,2,1,1,1,29,20,1,0,4,1,0,8,6,400,0,2,3,16,6,7,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,1,600,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,3,0,0,0,22.93
2748,149306,1,5,1,22,2,78,7,7,2,5,0,8,2,2,0,0,9,99,1,2,2,14,99,99,1,7,78,2,0,4,1,0,6,7,500,0,2,3,10,5,5,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,5,400,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,6,0,0,0,34.39
2711,159306,1,5,1,21,2,999,9,9,2,5,0,14,2,1,0,0,2,3,1,2,2,8,4,4,1,9,9,2,18,4,1,0,12,6,150,0,2,2,18,6,11,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,92,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,300,2,1,1,1,2,2,2,0,0,1,4,2,2,2,88,2,88,8,2,1,2,0,0,2,2,3,5,24,1,1,1,1,1,3,3,4,2,4,6,7,500,0,4,18,6,11,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,18,4,0,0,0,0,18,4,4,0,0,4,65.02
2710,159306,1,5,1,35,1,34,10,25,2,8,2,6,1,0,0,0,9,99,2,1,0,10,1,0,1,12,58,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,93,15,0,2,2,7,6,1,1,1,0,0,0,0,0,0,2,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,500,2,1,1,1,2,3,1,24,1,0,5,1,1,3,99,9,99,99,99,9,9,0,0,9,9,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,5,0,0,103.56
2708,159306,1,5,1,22,2,9,9,9,2,5,0,15,2,1,0,0,3,3,1,2,2,5,2,2,1,9,9,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,93,300,0,2,3,13,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,7,0,0,0,300,2,1,1,1,2,5,2,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,4,0,0,46.44
2705,169306,1,5,1,24,1,66,8,26,2,4,2,2,1,0,0,0,3,4,1,1,0,3,3,0,1,26,29,2,22,3,1,0,6,3,250,0,2,3,7,5,1,5,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,0,70,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,91,7,2,2,1,500,3,2,2,2,5,40,17,1,1,1,1,2,2,4,6,3,8,6,230,0,3,15,3,14,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,230,0,0,0,0,0,5,7,4,0,0,0,0,15,2,5,0,0,1,29.3
2713,169306,1,5,1,30,1,8,24,26,2,5,0,14,2,1,0,0,3,3,1,1,0,10,9,9,1,26,18,1,3,4,1,0,10,7,500,0,2,3,7,3,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,5,0,0,0,205.13
2714,169306,1,5,1,14,2,18,26,26,2,5,0,4,2,4,0,0,6,2,1,2,2,2,1,1,1,26,26,1,0,4,1,0,10,6,20,0,2,2,7,4,1,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,1,2,20,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,5,0,0,0,68.38
2706,169306,1,5,2,23,2,108,16,26,2,3,2,3,2,2,0,2,0,1,2,1,0,5,1,1,1,26,25,2,9,3,1,0,10,8,10,0,2,2,10,2,4,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,0,50,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,93,1,8,2,1,88,2,2,2,2,5,10,5,1,1,1,1,1,2,4,2,4,8,5,42,0,2,10,5,13,1,2,1,1,1,1,1,2,1,2,2,2,1,2,1,3,880,0,0,0,0,0,10,10,2,0,0,0,0,19,4,6,0,0,4,43.96
2712,169306,1,5,2,21,2,42,26,26,2,5,0,14,2,4,0,0,4,7,1,2,2,2,1,1,1,26,42,2,0,4,1,0,6,7,260,0,2,3,15,2,7,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,1,5,40,2,2,1,1,7,0,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,1,0,0,0,205.13
2707,169306,1,5,2,18,1,26,26,26,2,5,0,1,2,4,0,1,3,3,1,2,2,3,0,0,1,26,26,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,92,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,5,60,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,92,8,15,2,2,0,0,2,2,6,4,3,5,1,1,1,1,1,6,3,1,3,8,6,165,0,3,10,3,3,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,4,660,250,3,4,12,6,1,0,0,0,0,0,0,10,2,0,0,0,6,18.65
2755,199306,1,5,1,17,2,10,32,8,2,7,2,2,2,1,0,0,6,2,1,2,2,10,3,3,1,32,10,2,8,3,1,0,6,7,9999997,97,7,7,7,5,1,3,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,8,0,0,0,130,2,2,1,1,2,3,2,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,5,0,0,0,45.98
2769,199306,1,5,1,21,2,15,11,9,2,5,0,27,1,0,0,0,6,2,1,2,2,7,4,4,1,11,15,2,0,4,1,0,5,7,0,0,0,0,7,5,1,3,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,91,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,8,0,0,0,550,2,2,1,1,1,4,1,38,14,2,4,1,1,5,85,2,91,8,1,3,2,0,0,1,1,2,5,38,14,1,1,1,1,1,2,4,2,4,12,5,6,50,1,10,5,4,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,4,1400,800,3,2,99,3,3,7,4,0,0,0,0,10,4,5,0,0,6,188.09
2770,199306,1,5,1,20,2,17,11,11,2,5,0,2,2,2,0,1,6,2,1,2,2,15,8,8,1,11,17,2,0,4,1,0,9,6,150,0,2,3,10,5,5,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,8,0,0,0,250,2,2,1,1,2,99,2,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,6,0,0,0,17.42
2765,199306,1,5,1,18,1,101,14,14,2,5,0,35,1,0,0,0,1,3,1,1,0,8,4,4,1,14,101,2,0,4,1,0,6,6,150,0,2,3,11,6,3,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,1,200,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,6,0,0,0,229.88
2754,199306,1,5,1,19,1,3,26,26,2,5,0,28,1,0,0,0,3,3,1,2,2,5,4,4,1,26,42,2,10,3,1,0,8,6,20,0,2,2,7,5,1,1,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,92,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,8,0,0,0,60,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,5,0,0,0,167.19
