UBIGEO1,UBIGEO2,DEPARTAMENTO,PROVINCIA,DISTRITO,POVERTY_RATE,PBI_PC,IDH
180104,180000,MOQUEGUA,MARISCAL NIETO,SAMEGUA,5.229743,7244.11285,65.9
180105,180000,MOQUEGUA,MARISCAL NIETO,SAN CRISTÓBAL,39.932577,7244.11285,65.9
180106,180000,MOQUEGUA,MARISCAL NIETO,TORATA,6.052455,7244.11285,65.9
180201,180000,MOQUEGUA,GENERAL SÁNCHEZ CERRO,OMATE,7.46908,7244.11285,65.9
180202,180000,MOQUEGUA,GENERAL SÁNCHEZ CERRO,CHOJATA,24.29267,7244.11285,65.9
180203,180000,MOQUEGUA,GENERAL SÁNCHEZ CERRO,COALAQUE,17.08282,7244.11285,65.9
180204,180000,MOQUEGUA,GENERAL SÁNCHEZ CERRO,ICHUÑA,34.399632,7244.11285,65.9
180205,180000,MOQUEGUA,GENERAL SÁNCHEZ CERRO,LA CAPILLA,17.08282,7244.11285,65.9
180206,180000,MOQUEGUA,GENERAL SÁNCHEZ CERRO,LLOQUE,24.29267,7244.11285,65.9
180207,180000,MOQUEGUA,GENERAL SÁNCHEZ CERRO,MATALAQUE,29.977255,7244.11285,65.9
180208,180000,MOQUEGUA,GENERAL SÁNCHEZ CERRO,PUQUINA,17.08282,7244.11285,65.9
180209,180000,MOQUEGUA,GENERAL SÁNCHEZ CERRO,QUINISTAQUILLAS,10.066104,7244.11285,65.9
180210,180000,MOQUEGUA,GENERAL SÁNCHEZ CERRO,UBINAS,24.29267,7244.11285,65.9
180211,180000,MOQUEGUA,GENERAL SÁNCHEZ CERRO,YUNGA,24.29267,7244.11285,65.9
180301,180000,MOQUEGUA,ILO,ILO,6.166155,7244.11285,65.9
180302,180000,MOQUEGUA,ILO,EL ALGARROBAL,8.885689,7244.11285,65.9
180303,180000,MOQUEGUA,ILO,PACOCHA,1.030027,7244.11285,65.9
190101,190000,PASCO,PASCO,CHAUPIMARCA,24.613999,2628.772378,47.8
190102,190000,PASCO,PASCO,HUACHÓN,47.631632,2628.772378,47.8
190103,190000,PASCO,PASCO,HUARIACA,37.810039,2628.772378,47.8
190104,190000,PASCO,PASCO,HUAYLLAY,22.799318,2628.772378,47.8
190105,190000,PASCO,PASCO,NINACACA,46.894915,2628.772378,47.8
190106,190000,PASCO,PASCO,PALLANCHACRA,55.349316,2628.772378,47.8
190107,190000,PASCO,PASCO,PAUCARTAMBO,47.135413,2628.772378,47.8
190108,190000,PASCO,PASCO,SAN FCO.DE ASIS DE YARUSYACÁN,46.581661,2628.772378,47.8
190109,190000,PASCO,PASCO,SIMÓN BOLÍVAR,26.906065,2628.772378,47.8
190110,190000,PASCO,PASCO,TICLACAYAN,54.647477,2628.772378,47.8
190111,190000,PASCO,PASCO,TINYAHUARCO,19.343028,2628.772378,47.8
190112,190000,PASCO,PASCO,VICCO,30.145926,2628.772378,47.8
190113,190000,PASCO,PASCO,YANACANCHA,18.662036,2628.772378,47.8
190201,190000,PASCO,DANIEL ALCIDES CARRIÓN,YANAHUANCA,46.272193,2628.772378,47.8
190202,190000,PASCO,DANIEL ALCIDES CARRIÓN,CHACAYAN,53.680466,2628.772378,47.8
190203,190000,PASCO,DANIEL ALCIDES CARRIÓN,GOYLLARISQUIZGA,53.533945,2628.772378,47.8
190204,190000,PASCO,DANIEL ALCIDES CARRIÓN,PAUCAR,52.630676,2628.772378,47.8
190205,190000,PASCO,DANIEL ALCIDES CARRIÓN,SAN PEDRO DE PILLAO,48.781405,2628.772378,47.8
190206,190000,PASCO,DANIEL ALCIDES CARRIÓN,SANTA ANA DE TUSI,72.150849,2628.772378,47.8
190207,190000,PASCO,DANIEL ALCIDES CARRIÓN,TAPUC,49.503312,2628.772378,47.8
190208,190000,PASCO,DANIEL ALCIDES CARRIÓN,VILCABAMBA,44.669951,2628.772378,47.8
190301,190000,PASCO,OXAPAMPA,OXAPAMPA,21.28484,2628.772378,47.8
190302,190000,PASCO,OXAPAMPA,CHONTABAMBA,21.28484,2628.772378,47.8
190303,190000,PASCO,OXAPAMPA,HUANCABAMBA,33.412669,2628.772378,47.8
190304,190000,PASCO,OXAPAMPA,PALCAZU,37.575331,2628.772378,47.8
190305,190000,PASCO,OXAPAMPA,POZUZO,36.496679,2628.772378,47.8
190306,190000,PASCO,OXAPAMPA,PUERTO BERMÚDEZ,47.839148,2628.772378,47.8
190307,190000,PASCO,OXAPAMPA,VILLA RICA,30.010674,2628.772378,47.8
190308,190000,PASCO,OXAPAMPA,CONSTITUCIÓN ,36.646578,2628.772378,47.8
200101,200000,PIURA,PIURA,PIURA,9.786115,3092.914978,51.3
200104,200000,PIURA,PIURA,CASTILLA,16.25051,3092.914978,51.3
200105,200000,PIURA,PIURA,CATACAOS,31.86693,3092.914978,51.3
200107,200000,PIURA,PIURA,CURA MORI,31.86693,3092.914978,51.3
200108,200000,PIURA,PIURA,EL TALLÁN,40.703036,3092.914978,51.3
200109,200000,PIURA,PIURA,LA ARENA,38.073701,3092.914978,51.3
200110,200000,PIURA,PIURA,LA UNIÓN,31.86693,3092.914978,51.3
200111,200000,PIURA,PIURA,LAS LOMAS,41.466899,3092.914978,51.3
200114,200000,PIURA,PIURA,TAMBO GRANDE,38.0737,3092.914978,51.3
200115,200000,PIURA,PIURA,VEINTISÉIS DE OCTUBRE ,16.25051,3092.914978,51.3
200201,200000,PIURA,AYABACA,AYABACA,53.034565,3092.914978,51.3
200202,200000,PIURA,AYABACA,FRÍAS,61.366857,3092.914978,51.3
200203,200000,PIURA,AYABACA,JILILI,51.473648,3092.914978,51.3
200204,200000,PIURA,AYABACA,LAGUNAS,68.026538,3092.914978,51.3
200205,200000,PIURA,AYABACA,MONTERO,46.939594,3092.914978,51.3
200206,200000,PIURA,AYABACA,PACAIPAMPA,67.168269,3092.914978,51.3
200207,200000,PIURA,AYABACA,PAIMAS,44.010636,3092.914978,51.3
200208,200000,PIURA,AYABACA,SAPILLICA,61.994535,3092.914978,51.3
200209,200000,PIURA,AYABACA,SICCHEZ,46.242576,3092.914978,51.3
200210,200000,PIURA,AYABACA,SUYO,35.53943,3092.914978,51.3
200301,200000,PIURA,HUANCABAMBA,HUANCABAMBA,43.520384,3092.914978,51.3
200302,200000,PIURA,HUANCABAMBA,CANCHAQUE,35.084649,3092.914978,51.3
200303,200000,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,52.742032,3092.914978,51.3
200304,200000,PIURA,HUANCABAMBA,HUARMACA,54.201566,3092.914978,51.3
200305,200000,PIURA,HUANCABAMBA,LALAQUIZ,52.120564,3092.914978,51.3
200306,200000,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,43.042567,3092.914978,51.3
200307,200000,PIURA,HUANCABAMBA,SONDOR,52.913253,3092.914978,51.3
200308,200000,PIURA,HUANCABAMBA,SONDORILLO,55.041514,3092.914978,51.3
200401,200000,PIURA,MORROPON,CHULUCANAS,30.57779,3092.914978,51.3
200402,200000,PIURA,MORROPON,BUENOS AIRES,30.57779,3092.914978,51.3
200403,200000,PIURA,MORROPON,CHALACO,49.981035,3092.914978,51.3
200404,200000,PIURA,MORROPON,LA MATANZA,38.734262,3092.914978,51.3
200405,200000,PIURA,MORROPON,MORROPON,30.57779,3092.914978,51.3
200406,200000,PIURA,MORROPON,SALITRAL,40.126752,3092.914978,51.3
200407,200000,PIURA,MORROPON,SAN JUAN DE BIGOTE,44.659828,3092.914978,51.3
200408,200000,PIURA,MORROPON,SANTA CATALINA DE MOSSA,43.827241,3092.914978,51.3
200409,200000,PIURA,MORROPON,SANTO DOMINGO,40.739075,3092.914978,51.3
200410,200000,PIURA,MORROPON,YAMANGO,54.82643,3092.914978,51.3
200501,200000,PIURA,PAITA,PAITA,20.560555,3092.914978,51.3
200502,200000,PIURA,PAITA,AMOTAPE,23.05715,3092.914978,51.3
200503,200000,PIURA,PAITA,ARENAL,14.853286,3092.914978,51.3
200504,200000,PIURA,PAITA,COLAN,29.24272,3092.914978,51.3
200505,200000,PIURA,PAITA,LA HUACA,23.05715,3092.914978,51.3
200506,200000,PIURA,PAITA,TAMARINDO,29.24272,3092.914978,51.3
200507,200000,PIURA,PAITA,VICHAYAL,29.24272,3092.914978,51.3
200601,200000,PIURA,SULLANA,SULLANA,19.42544,3092.914978,51.3
200602,200000,PIURA,SULLANA,BELLAVISTA,19.42544,3092.914978,51.3
200603,200000,PIURA,SULLANA,IGNACIO ESCUDERO,28.05964,3092.914978,51.3
200604,200000,PIURA,SULLANA,LANCONES,37.222415,3092.914978,51.3
200605,200000,PIURA,SULLANA,MARCAVELICA,24.90606,3092.914978,51.3
200606,200000,PIURA,SULLANA,MIGUEL CHECA,28.05964,3092.914978,51.3
200607,200000,PIURA,SULLANA,QUERECOTILLO,24.90606,3092.914978,51.3
200608,200000,PIURA,SULLANA,SALITRAL,19.42544,3092.914978,51.3
200701,200000,PIURA,TALARA,PARIÑAS,15.54041,3092.914978,51.3
200702,200000,PIURA,TALARA,EL ALTO,15.54041,3092.914978,51.3
200703,200000,PIURA,TALARA,LA BREA,15.54041,3092.914978,51.3
200704,200000,PIURA,TALARA,LOBITOS,8.565665,3092.914978,51.3
200705,200000,PIURA,TALARA,LOS ÓRGANOS,15.54041,3092.914978,51.3
200706,200000,PIURA,TALARA,MÁNCORA,17.467,3092.914978,51.3
200801,200000,PIURA,SECHURA,SECHURA,25.8038,3092.914978,51.3
200802,200000,PIURA,SECHURA,BELLAVISTA DE LA UNIÓN,20.591766,3092.914978,51.3
200803,200000,PIURA,SECHURA,BERNAL,33.41422,3092.914978,51.3
200804,200000,PIURA,SECHURA,CRISTO NOS VALGA,34.470296,3092.914978,51.3
200805,200000,PIURA,SECHURA,VICE,33.41422,3092.914978,51.3
200806,200000,PIURA,SECHURA,RINCONADA LLICUAR,25.8038,3092.914978,51.3
210101,210000,PUNO,PUNO,PUNO,12.829234,2441.895177,46.6
210102,210000,PUNO,PUNO,ACORA,46.856716,2441.895177,46.6
210103,210000,PUNO,PUNO,AMANTANI,59.36641,2441.895177,46.6
210104,210000,PUNO,PUNO,ATUNCOLLA,52.275156,2441.895177,46.6
210105,210000,PUNO,PUNO,CAPACHICA,46.146733,2441.895177,46.6
210106,210000,PUNO,PUNO,CHUCUITO,40.824878,2441.895177,46.6
210107,210000,PUNO,PUNO,COATA,61.15427,2441.895177,46.6
210108,210000,PUNO,PUNO,HUATA,40.80439,2441.895177,46.6
210109,210000,PUNO,PUNO,MAÑAZO,47.429555,2441.895177,46.6
210110,210000,PUNO,PUNO,PAUCARCOLLA,59.302346,2441.895177,46.6
210111,210000,PUNO,PUNO,PICHACANI,45.110145,2441.895177,46.6
210112,210000,PUNO,PUNO,PLATERÍA,49.100581,2441.895177,46.6
210113,210000,PUNO,PUNO,SAN ANTONIO,46.663025,2441.895177,46.6
210114,210000,PUNO,PUNO,TIQUILLACA,46.575372,2441.895177,46.6
210115,210000,PUNO,PUNO,VILQUE,57.469274,2441.895177,46.6
210201,210000,PUNO,AZÁNGARO,AZÁNGARO,42.957575,2441.895177,46.6
210202,210000,PUNO,AZÁNGARO,ACHAYA,44.30589,2441.895177,46.6
210203,210000,PUNO,AZÁNGARO,ARAPA,39.81321,2441.895177,46.6
210204,210000,PUNO,AZÁNGARO,ASILLO,42.454188,2441.895177,46.6
210205,210000,PUNO,AZÁNGARO,CAMINACA  ,39.81321,2441.895177,46.6
210206,210000,PUNO,AZÁNGARO,CHUPA,44.30589,2441.895177,46.6
210207,210000,PUNO,AZÁNGARO,JOSÉ DOMINGO CHOQUEHUANCA,36.426182,2441.895177,46.6
210208,210000,PUNO,AZÁNGARO,MUÑANI,44.30589,2441.895177,46.6
210209,210000,PUNO,AZÁNGARO,POTONI,60.250277,2441.895177,46.6
210210,210000,PUNO,AZÁNGARO,SAMAN,34.868154,2441.895177,46.6
210211,210000,PUNO,AZÁNGARO,SAN ANTÓN,33.639159,2441.895177,46.6
210212,210000,PUNO,AZÁNGARO,SAN JOSÉ,45.01491,2441.895177,46.6
210213,210000,PUNO,AZÁNGARO,SAN JUAN DE SALINAS,39.81321,2441.895177,46.6
210214,210000,PUNO,AZÁNGARO,SANTIAGO DE PUPUJA,36.13236,2441.895177,46.6
210215,210000,PUNO,AZÁNGARO,TIRAPATA,36.13236,2441.895177,46.6
210301,210000,PUNO,CARABAYA,MACUSANI,52.257186,2441.895177,46.6
210302,210000,PUNO,CARABAYA,AJOYANI,50.977107,2441.895177,46.6
210303,210000,PUNO,CARABAYA,AYAPATA,43.773203,2441.895177,46.6
210304,210000,PUNO,CARABAYA,COASA,65.642954,2441.895177,46.6
210305,210000,PUNO,CARABAYA,CORANI,67.815792,2441.895177,46.6
210306,210000,PUNO,CARABAYA,CRUCERO,44.348432,2441.895177,46.6
210307,210000,PUNO,CARABAYA,ITUATA  ,48.041521,2441.895177,46.6
210308,210000,PUNO,CARABAYA,OLLACHEA,44.553477,2441.895177,46.6
210309,210000,PUNO,CARABAYA,SAN GABÁN,37.092151,2441.895177,46.6
210310,210000,PUNO,CARABAYA,USICAYOS,48.14547,2441.895177,46.6
210401,210000,PUNO,CHUCUITO,JULI,39.666341,2441.895177,46.6
210402,210000,PUNO,CHUCUITO,DESAGUADERO,50.694041,2441.895177,46.6
210403,210000,PUNO,CHUCUITO,HUACULLANI,52.319026,2441.895177,46.6
210404,210000,PUNO,CHUCUITO,KELLUYO,43.306796,2441.895177,46.6
210405,210000,PUNO,CHUCUITO,PISACOMA,47.907451,2441.895177,46.6
210406,210000,PUNO,CHUCUITO,POMATA,48.431941,2441.895177,46.6
210407,210000,PUNO,CHUCUITO,ZEPITA,57.952966,2441.895177,46.6
210501,210000,PUNO,EL COLLAO,ILAVE,40.509857,2441.895177,46.6
210502,210000,PUNO,EL COLLAO,CAPAZO,46.302706,2441.895177,46.6
210503,210000,PUNO,EL COLLAO,PILCUYO,36.305582,2441.895177,46.6
210504,210000,PUNO,EL COLLAO,SANTA ROSA,53.14545,2441.895177,46.6
210505,210000,PUNO,EL COLLAO,CONDURIRI,53.14545,2441.895177,46.6
210601,210000,PUNO,HUANCANÉ,HUANCANÉ,39.198705,2441.895177,46.6
210602,210000,PUNO,HUANCANÉ,COJATA,40.721501,2441.895177,46.6
210603,210000,PUNO,HUANCANÉ,HUATASANI,44.312121,2441.895177,46.6
210604,210000,PUNO,HUANCANÉ,INCHUPALLA,38.55466,2441.895177,46.6
210605,210000,PUNO,HUANCANÉ,PUSI ,50.983848,2441.895177,46.6
210606,210000,PUNO,HUANCANÉ,ROSASPATA,38.55466,2441.895177,46.6
210607,210000,PUNO,HUANCANÉ,TARACO,50.112703,2441.895177,46.6
210608,210000,PUNO,HUANCANÉ,VILQUE CHICO,40.011771,2441.895177,46.6
210701,210000,PUNO,LAMPA,LAMPA,53.628814,2441.895177,46.6
210702,210000,PUNO,LAMPA,CABANILLA,45.256903,2441.895177,46.6
210703,210000,PUNO,LAMPA,CALAPUJA,53.484382,2441.895177,46.6
210704,210000,PUNO,LAMPA,NICASIO,38.30581,2441.895177,46.6
210705,210000,PUNO,LAMPA,OCUVIRI,31.73768,2441.895177,46.6
210706,210000,PUNO,LAMPA,PALCA,38.30581,2441.895177,46.6
210707,210000,PUNO,LAMPA,PARATIA,31.73768,2441.895177,46.6
210708,210000,PUNO,LAMPA,PUCARÁ,55.467086,2441.895177,46.6
210709,210000,PUNO,LAMPA,SANTA LUCIA,47.675876,2441.895177,46.6
210710,210000,PUNO,LAMPA,VILAVILA,50.844203,2441.895177,46.6
210801,210000,PUNO,MELGAR,AYAVIRI,32.781609,2441.895177,46.6
210802,210000,PUNO,MELGAR,ANTAUTA,40.676865,2441.895177,46.6
210803,210000,PUNO,MELGAR,CUPI,42.33295,2441.895177,46.6
210804,210000,PUNO,MELGAR,LLALLI,42.33295,2441.895177,46.6
210805,210000,PUNO,MELGAR,MACARI,55.696807,2441.895177,46.6
210806,210000,PUNO,MELGAR,NUÑOA,48.306792,2441.895177,46.6
210807,210000,PUNO,MELGAR,ORURILLO,53.241338,2441.895177,46.6
210808,210000,PUNO,MELGAR,SANTA ROSA,44.967778,2441.895177,46.6
210809,210000,PUNO,MELGAR,UMACHIRI,23.676939,2441.895177,46.6
210901,210000,PUNO,MOHO,MOHO,48.083311,2441.895177,46.6
210902,210000,PUNO,MOHO,CONIMA,39.87445,2441.895177,46.6
210903,210000,PUNO,MOHO,HUAYRAPATA,64.259599,2441.895177,46.6
210904,210000,PUNO,MOHO,TILALI,39.87445,2441.895177,46.6
211001,210000,PUNO,SAN ANTONIO DE PUTINA,PUTINA,47.526202,2441.895177,46.6
211002,210000,PUNO,SAN ANTONIO DE PUTINA,ANANEA,15.526519,2441.895177,46.6
211003,210000,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,54.947264,2441.895177,46.6
211004,210000,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,53.814228,2441.895177,46.6
211005,210000,PUNO,SAN ANTONIO DE PUTINA,SINA,51.519975,2441.895177,46.6
211101,210000,PUNO,SAN ROMÁN,JULIACA   ,21.666747,2441.895177,46.6
211102,210000,PUNO,SAN ROMÁN,CABANA,45.196192,2441.895177,46.6
211103,210000,PUNO,SAN ROMÁN,CABANILLAS,35.482501,2441.895177,46.6
211104,210000,PUNO,SAN ROMÁN,CARACOTO  ,34.565637,2441.895177,46.6
211105,210000,PUNO,SAN ROMÁN,SAN MIGUEL   ,24.372846,2441.895177,46.6
211201,210000,PUNO,SANDIA,SANDIA,34.291383,2441.895177,46.6
211202,210000,PUNO,SANDIA,CUYOCUYO,36.09379,2441.895177,46.6
211203,210000,PUNO,SANDIA,LIMBANI,45.41504,2441.895177,46.6
211204,210000,PUNO,SANDIA,PATAMBUCO,51.650617,2441.895177,46.6
211205,210000,PUNO,SANDIA,PHARA,31.63421,2441.895177,46.6
211206,210000,PUNO,SANDIA,QUIACA,45.41504,2441.895177,46.6
211207,210000,PUNO,SANDIA,SAN JUAN DEL ORO,45.41504,2441.895177,46.6
211208,210000,PUNO,SANDIA,YANAHUAYA,31.63421,2441.895177,46.6
211209,210000,PUNO,SANDIA,ALTO INAMBARI,36.502457,2441.895177,46.6
211210,210000,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCU,36.09379,2441.895177,46.6
211301,210000,PUNO,YUNGUYO,YUNGUYO,45.155802,2441.895177,46.6
211302,210000,PUNO,YUNGUYO,ANAPIA,57.021176,2441.895177,46.6
211303,210000,PUNO,YUNGUYO,COPANI,44.15723,2441.895177,46.6
211304,210000,PUNO,YUNGUYO,CUTURAPI,44.15723,2441.895177,46.6
211305,210000,PUNO,YUNGUYO,OLLARAYA,42.53624,2441.895177,46.6
211306,210000,PUNO,YUNGUYO,TINICACHI,42.53624,2441.895177,46.6
211307,210000,PUNO,YUNGUYO,UNICACHI,42.550641,2441.895177,46.6
220101,220000,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,16.33963,2433.887759,48.3
220102,220000,SAN MARTÍN,MOYOBAMBA,CALZADA,16.33963,2433.887759,48.3
220103,220000,SAN MARTÍN,MOYOBAMBA,HABANA,15.690847,2433.887759,48.3
220104,220000,SAN MARTÍN,MOYOBAMBA,JEPELACIO,35.364601,2433.887759,48.3
220105,220000,SAN MARTÍN,MOYOBAMBA,SORITOR,33.547863,2433.887759,48.3
220106,220000,SAN MARTÍN,MOYOBAMBA,YANTALO,16.33963,2433.887759,48.3
220201,220000,SAN MARTÍN,BELLAVISTA,BELLAVISTA,27.486044,2433.887759,48.3
220202,220000,SAN MARTÍN,BELLAVISTA,ALTO BIAVO,39.551615,2433.887759,48.3
220203,220000,SAN MARTÍN,BELLAVISTA,BAJO BIAVO,20.055194,2433.887759,48.3
220204,220000,SAN MARTÍN,BELLAVISTA,HUALLAGA,27.622157,2433.887759,48.3
220205,220000,SAN MARTÍN,BELLAVISTA,SAN PABLO,46.423032,2433.887759,48.3
220206,220000,SAN MARTÍN,BELLAVISTA,SAN RAFAEL,37.941755,2433.887759,48.3
220301,220000,SAN MARTÍN,EL DORADO,SAN JOSÉ DE SISA,36.483045,2433.887759,48.3
220302,220000,SAN MARTÍN,EL DORADO,AGUA BLANCA,24.533047,2433.887759,48.3
220303,220000,SAN MARTÍN,EL DORADO,SAN MARTÍN,38.942088,2433.887759,48.3
220304,220000,SAN MARTÍN,EL DORADO,SANTA ROSA,30.418051,2433.887759,48.3
220305,220000,SAN MARTÍN,EL DORADO,SHATOJA,31.599978,2433.887759,48.3
220401,220000,SAN MARTÍN,HUALLAGA,SAPOSOA,23.90382,2433.887759,48.3
220402,220000,SAN MARTÍN,HUALLAGA,ALTO SAPOSOA,23.90382,2433.887759,48.3
220403,220000,SAN MARTÍN,HUALLAGA,EL ESLABÓN,19.27749,2433.887759,48.3
220404,220000,SAN MARTÍN,HUALLAGA,PISCOYACU,18.76298,2433.887759,48.3
220405,220000,SAN MARTÍN,HUALLAGA,SACANCHE,19.27749,2433.887759,48.3
220406,220000,SAN MARTÍN,HUALLAGA,TINGO DE SAPOSOA,11.743135,2433.887759,48.3
220501,220000,SAN MARTÍN,LAMAS,LAMAS,22.055823,2433.887759,48.3
220502,220000,SAN MARTÍN,LAMAS,ALONSO DE ALVARADO,28.01036,2433.887759,48.3
220503,220000,SAN MARTÍN,LAMAS,BARRANQUITA,14.9795,2433.887759,48.3
220504,220000,SAN MARTÍN,LAMAS,CAYNARACHI   ,26.405209,2433.887759,48.3
220505,220000,SAN MARTÍN,LAMAS,CUÑUMBUQUI,14.9795,2433.887759,48.3
220506,220000,SAN MARTÍN,LAMAS,PINTO RECODO,36.142043,2433.887759,48.3
220507,220000,SAN MARTÍN,LAMAS,RUMISAPA,21.979155,2433.887759,48.3
220508,220000,SAN MARTÍN,LAMAS,SAN ROQUE DE CUMBAZA,30.85549,2433.887759,48.3
220509,220000,SAN MARTÍN,LAMAS,SHANAO,30.85549,2433.887759,48.3
220510,220000,SAN MARTÍN,LAMAS,TABALOSOS,44.644087,2433.887759,48.3
220511,220000,SAN MARTÍN,LAMAS,ZAPATERO,28.01036,2433.887759,48.3
220601,220000,SAN MARTÍN,MARISCAL CÁCERES,JUANJUI,19.775113,2433.887759,48.3
220602,220000,SAN MARTÍN,MARISCAL CÁCERES,CAMPANILLA,23.663727,2433.887759,48.3
220603,220000,SAN MARTÍN,MARISCAL CÁCERES,HUICUNGO,32.8984,2433.887759,48.3
220604,220000,SAN MARTÍN,MARISCAL CÁCERES,PACHIZA,32.8984,2433.887759,48.3
220605,220000,SAN MARTÍN,MARISCAL CÁCERES,PAJARILLO,28.645143,2433.887759,48.3
220701,220000,SAN MARTÍN,PICOTA,PICOTA,24.70802,2433.887759,48.3
220702,220000,SAN MARTÍN,PICOTA,BUENOS AIRES,29.361226,2433.887759,48.3
220703,220000,SAN MARTÍN,PICOTA,CASPISAPA,18.07443,2433.887759,48.3
220704,220000,SAN MARTÍN,PICOTA,PILLUANA,23.910286,2433.887759,48.3
220705,220000,SAN MARTÍN,PICOTA,PUCACACA,16.425664,2433.887759,48.3
220706,220000,SAN MARTÍN,PICOTA,SAN CRISTÓBAL,18.07443,2433.887759,48.3
220707,220000,SAN MARTÍN,PICOTA,SAN HILARIÓN,24.70802,2433.887759,48.3
220708,220000,SAN MARTÍN,PICOTA,SHAMBOYACU,49.681894,2433.887759,48.3
220709,220000,SAN MARTÍN,PICOTA,TINGO DE PONASA,42.391529,2433.887759,48.3
220710,220000,SAN MARTÍN,PICOTA,TRES UNIDOS,38.180087,2433.887759,48.3
220801,220000,SAN MARTÍN,RIOJA,RIOJA,17.096746,2433.887759,48.3
220802,220000,SAN MARTÍN,RIOJA,AWAJUN,31.355645,2433.887759,48.3
220803,220000,SAN MARTÍN,RIOJA,ELIAS SOPLIN VARGAS,43.566699,2433.887759,48.3
220804,220000,SAN MARTÍN,RIOJA,NUEVA CAJAMARCA,28.41423,2433.887759,48.3
220805,220000,SAN MARTÍN,RIOJA,PARDO MIGUEL,36.606849,2433.887759,48.3
220806,220000,SAN MARTÍN,RIOJA,POSIC,30.87782,2433.887759,48.3
220807,220000,SAN MARTÍN,RIOJA,SAN FERNANDO,15.617834,2433.887759,48.3
220808,220000,SAN MARTÍN,RIOJA,YORONGOS,30.87782,2433.887759,48.3
220809,220000,SAN MARTÍN,RIOJA,YURACYACU,28.41423,2433.887759,48.3
220901,220000,SAN MARTÍN,SAN MARTÍN,TARAPOTO,6.9122,2433.887759,48.3
220902,220000,SAN MARTÍN,SAN MARTÍN,ALBERTO LEVEAU,20.13965,2433.887759,48.3
220903,220000,SAN MARTÍN,SAN MARTÍN,CACATACHI,22.05547,2433.887759,48.3
220904,220000,SAN MARTÍN,SAN MARTÍN,CHAZUTA,55.390811,2433.887759,48.3
220905,220000,SAN MARTÍN,SAN MARTÍN,CHIPURANA,36.80279,2433.887759,48.3
220906,220000,SAN MARTÍN,SAN MARTÍN,EL PORVENIR,36.80279,2433.887759,48.3
220907,220000,SAN MARTÍN,SAN MARTÍN,HUIMBAYOC,47.299215,2433.887759,48.3
220908,220000,SAN MARTÍN,SAN MARTÍN,JUAN GUERRA,22.05547,2433.887759,48.3
220909,220000,SAN MARTÍN,SAN MARTÍN,LA BANDA DE SHILCAYO,15.491806,2433.887759,48.3
220910,220000,SAN MARTÍN,SAN MARTÍN,MORALES,6.439383,2433.887759,48.3
220911,220000,SAN MARTÍN,SAN MARTÍN,PAPAPLAYA,36.80279,2433.887759,48.3
220912,220000,SAN MARTÍN,SAN MARTÍN,SAN ANTONIO,20.13965,2433.887759,48.3
220913,220000,SAN MARTÍN,SAN MARTÍN,SAUCE,36.312002,2433.887759,48.3
220914,220000,SAN MARTÍN,SAN MARTÍN,SHAPAJA,16.601613,2433.887759,48.3
221001,220000,SAN MARTÍN,TOCACHE,TOCACHE,15.923006,2433.887759,48.3
221002,220000,SAN MARTÍN,TOCACHE,NUEVO PROGRESO,26.37225,2433.887759,48.3
221003,220000,SAN MARTÍN,TOCACHE,PÓLVORA,26.37225,2433.887759,48.3
221004,220000,SAN MARTÍN,TOCACHE,SHUNTE,33.026907,2433.887759,48.3
221005,220000,SAN MARTÍN,TOCACHE,UCHIZA,19.65114,2433.887759,48.3
230101,230000,TACNA,TACNA,TACNA   ,7.691274,5080.827164,59
230102,230000,TACNA,TACNA,ALTO DE LA ALIANZA,15.074157,5080.827164,59
230103,230000,TACNA,TACNA,CALANA,7.304348,5080.827164,59
230104,230000,TACNA,TACNA,CIUDAD NUEVA,20.479559,5080.827164,59
230105,230000,TACNA,TACNA,INCLÁN,15.01173,5080.827164,59
230106,230000,TACNA,TACNA,PACHIA,15.01173,5080.827164,59
230107,230000,TACNA,TACNA,PALCA,34.195333,5080.827164,59
230108,230000,TACNA,TACNA,POCOLLAY,13.404542,5080.827164,59
230109,230000,TACNA,TACNA,SAMA,10.643201,5080.827164,59
230110,230000,TACNA,TACNA,CRNEL.GREGORIO ALBARRACÍN LANCHIPA,18.736677,5080.827164,59
230111,230000,TACNA,TACNA,LA YARADA LOS PALOS  ,15.01173,5080.827164,59
230201,230000,TACNA,CANDARAVE,CANDARAVE,30.362608,5080.827164,59
230202,230000,TACNA,CANDARAVE,CAIRANI,25.029749,5080.827164,59
230203,230000,TACNA,CANDARAVE,CAMILACA,23.62097,5080.827164,59
230204,230000,TACNA,CANDARAVE,CURIBAYA,16.581602,5080.827164,59
230205,230000,TACNA,CANDARAVE,HUANUARA,23.62097,5080.827164,59
230206,230000,TACNA,CANDARAVE,QUILAHUANI,31.511674,5080.827164,59
230301,230000,TACNA,JORGE BASADRE,LOCUMBA,13.058077,5080.827164,59
230302,230000,TACNA,JORGE BASADRE,ILABAYA,5.539457,5080.827164,59
